t_iso,t_seconds,state,stack_V,stack_I,V_cell_1,V_cell_2,V_cell_3,V_cell_4,V_cell_5,flow_cell_1,flow_cell_2,flow_cell_3,flow_cell_4,flow_cell_5,pressure_CO2_inlet_bar,T_endplate_neg,T_endplate_pos,T_anolyte,T_humidifier,anolyte_pH,anolyte_level_pct,fe_co_pct,fe_h2_pct,spu_pct,alarm_state,abort_flag
2026-05-08T15:59:00,37328.58,galvanostatic,17.2496,10.0000,3.4448,3.4508,3.4518,3.4514,3.4508,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.51,50.00,50.00,8.216,95.0,,,,OK,0
2026-05-08T15:59:00,37334.40,galvanostatic,17.2495,10.0000,3.4517,3.4522,3.4509,3.4428,3.4519,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.50,50.00,50.00,8.216,95.0,,,,OK,0
2026-05-08T15:59:00,37340.56,galvanostatic,17.2511,10.0000,3.4517,3.4548,3.4454,3.4521,3.4471,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.06,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37346.35,galvanostatic,17.2586,10.0000,3.4503,3.4513,3.4534,3.4533,3.4504,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.52,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37352.17,galvanostatic,17.2536,10.0000,3.4511,3.4531,3.4529,3.4472,3.4493,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.97,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37358.06,galvanostatic,17.2529,10.0000,3.4519,3.4570,3.4469,3.4484,3.4487,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.95,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37363.88,galvanostatic,17.2634,10.0000,3.4530,3.4471,3.4564,3.4551,3.4518,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.23,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37370.22,galvanostatic,17.2687,10.0000,3.4606,3.4490,3.4530,3.4568,3.4494,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.87,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37375.99,galvanostatic,17.2504,10.0000,3.4478,3.4608,3.4415,3.4443,3.4560,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.06,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37381.73,galvanostatic,17.2425,10.0000,3.4529,3.4500,3.4442,3.4386,3.4568,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.24,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37387.56,galvanostatic,17.2488,10.0000,3.4474,3.4499,3.4425,3.4500,3.4591,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.66,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37393.45,galvanostatic,17.2490,10.0000,3.4452,3.4549,3.4550,3.4474,3.4464,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.62,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37399.61,galvanostatic,17.2571,10.0000,3.4531,3.4453,3.4588,3.4478,3.4520,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.27,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37405.40,galvanostatic,17.2367,10.0000,3.4474,3.4440,3.4523,3.4530,3.4401,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.90,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37411.14,galvanostatic,17.2552,10.0000,3.4474,3.4524,3.4550,3.4497,3.4507,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.41,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37416.84,galvanostatic,17.2284,10.0000,3.4413,3.4478,3.4518,3.4417,3.4458,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.83,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37422.71,galvanostatic,17.2411,10.0000,3.4456,3.4456,3.4473,3.4521,3.4504,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.26,50.00,50.00,8.215,95.0,,,,OK,0
2026-05-08T15:59:00,37428.60,galvanostatic,17.2441,10.0000,3.4545,3.4445,3.4439,3.4483,3.4530,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.79,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37434.41,galvanostatic,17.2537,10.0000,3.4492,3.4509,3.4495,3.4559,3.4482,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.24,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37440.99,galvanostatic,17.2498,10.0000,3.4544,3.4492,3.4453,3.4476,3.4532,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37448.48,galvanostatic,17.2423,10.0000,3.4495,3.4487,3.4484,3.4456,3.4501,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.98,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37454.59,galvanostatic,17.2642,10.0000,3.4509,3.4478,3.4562,3.4488,3.4605,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.46,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37460.82,galvanostatic,17.2657,10.0000,3.4504,3.4520,3.4524,3.4571,3.4538,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.67,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37466.60,galvanostatic,17.2521,10.0000,3.4460,3.4501,3.4519,3.4491,3.4551,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37472.32,galvanostatic,17.2472,10.0000,3.4548,3.4510,3.4480,3.4548,3.4385,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.47,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37478.22,galvanostatic,17.2643,10.0000,3.4471,3.4598,3.4404,3.4618,3.4553,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.90,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37484.14,galvanostatic,17.2463,10.0000,3.4508,3.4482,3.4489,3.4476,3.4507,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.93,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37490.27,galvanostatic,17.2390,10.0000,3.4564,3.4470,3.4416,3.4461,3.4479,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.92,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37496.17,galvanostatic,17.2609,10.0000,3.4501,3.4497,3.4529,3.4616,3.4466,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.99,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37501.97,galvanostatic,17.2450,10.0000,3.4486,3.4487,3.4532,3.4469,3.4475,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.82,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37507.91,galvanostatic,17.2554,10.0000,3.4476,3.4521,3.4531,3.4551,3.4474,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.46,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37513.82,galvanostatic,17.2301,10.0000,3.4437,3.4452,3.4466,3.4479,3.4467,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.214,95.0,,,,OK,0
2026-05-08T15:59:00,37519.97,galvanostatic,17.2500,10.0000,3.4466,3.4536,3.4518,3.4515,3.4465,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.72,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37525.70,galvanostatic,17.2591,10.0000,3.4547,3.4520,3.4521,3.4473,3.4531,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.88,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37531.47,galvanostatic,17.2417,10.0000,3.4411,3.4424,3.4579,3.4550,3.4453,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.68,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37537.27,galvanostatic,17.2401,10.0000,3.4541,3.4393,3.4432,3.4527,3.4508,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37543.11,galvanostatic,17.2626,10.0000,3.4559,3.4470,3.4463,3.4547,3.4587,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.04,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37549.02,galvanostatic,17.2290,10.0000,3.4527,3.4414,3.4490,3.4410,3.4449,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.11,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37554.93,galvanostatic,17.2456,10.0000,3.4419,3.4473,3.4462,3.4592,3.4510,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.00,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37560.30,galvanostatic,17.2443,10.0000,3.4527,3.4452,3.4425,3.4543,3.4497,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.48,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37566.07,galvanostatic,17.2427,10.0000,3.4445,3.4500,3.4460,3.4553,3.4469,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.59,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37571.86,galvanostatic,17.2659,10.0000,3.4541,3.4569,3.4528,3.4453,3.4569,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.33,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37577.73,galvanostatic,17.2456,10.0000,3.4409,3.4500,3.4589,3.4545,3.4412,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.37,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37583.58,galvanostatic,17.2377,10.0000,3.4498,3.4494,3.4469,3.4457,3.4459,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.55,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37589.43,galvanostatic,17.2717,10.0000,3.4533,3.4524,3.4548,3.4601,3.4510,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.31,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37595.28,galvanostatic,17.2418,10.0000,3.4475,3.4473,3.4562,3.4500,3.4408,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.40,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37601.10,galvanostatic,17.2371,10.0000,3.4400,3.4474,3.4530,3.4495,3.4473,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.51,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37607.38,galvanostatic,17.2642,10.0000,3.4555,3.4544,3.4564,3.4474,3.4505,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.97,50.00,50.00,8.213,95.0,,,,OK,0
2026-05-08T15:59:00,37614.96,galvanostatic,17.2509,10.0000,3.4527,3.4488,3.4491,3.4514,3.4489,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.70,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37621.29,galvanostatic,17.2589,10.0000,3.4476,3.4542,3.4544,3.4478,3.4549,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.92,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37627.27,galvanostatic,17.2513,10.0000,3.4510,3.4559,3.4450,3.4478,3.4516,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.86,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37633.12,galvanostatic,17.2468,10.0000,3.4544,3.4451,3.4509,3.4474,3.4490,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.57,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37639.06,galvanostatic,17.2376,10.0000,3.4495,3.4478,3.4483,3.4533,3.4389,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.45,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37644.99,galvanostatic,17.2584,10.0000,3.4516,3.4530,3.4515,3.4535,3.4489,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.24,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37650.83,galvanostatic,17.2477,10.0000,3.4554,3.4520,3.4543,3.4389,3.4470,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.22,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37656.69,galvanostatic,17.2592,10.0000,3.4561,3.4504,3.4519,3.4518,3.4491,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.33,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37662.93,galvanostatic,17.2461,10.0000,3.4485,3.4570,3.4488,3.4465,3.4453,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.82,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37671.23,galvanostatic,17.2580,10.0000,3.4532,3.4489,3.4455,3.4599,3.4506,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.62,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37678.15,galvanostatic,17.2430,10.0000,3.4517,3.4491,3.4497,3.4455,3.4469,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.25,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37684.33,galvanostatic,17.2480,10.0000,3.4569,3.4466,3.4449,3.4535,3.4461,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.14,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37690.50,galvanostatic,17.2599,10.0000,3.4481,3.4511,3.4515,3.4545,3.4547,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.58,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37696.68,galvanostatic,17.2716,10.0000,3.4505,3.4584,3.4520,3.4576,3.4532,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.01,50.00,50.00,8.212,95.0,,,,OK,0
2026-05-08T15:59:00,37704.19,galvanostatic,17.2647,10.0000,3.4485,3.4579,3.4531,3.4551,3.4502,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.43,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37712.62,galvanostatic,17.2486,10.0000,3.4543,3.4479,3.4505,3.4524,3.4436,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.45,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37718.75,galvanostatic,17.2540,10.0000,3.4574,3.4474,3.4554,3.4484,3.4454,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.83,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37727.24,galvanostatic,17.2477,10.0000,3.4512,3.4468,3.4471,3.4578,3.4449,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.84,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37735.69,galvanostatic,17.2477,10.0000,3.4501,3.4526,3.4439,3.4436,3.4573,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.34,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37741.74,galvanostatic,17.2546,10.0000,3.4541,3.4548,3.4480,3.4464,3.4513,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.13,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37747.95,galvanostatic,17.2367,10.0000,3.4469,3.4454,3.4388,3.4518,3.4538,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.32,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37753.89,galvanostatic,17.2572,10.0000,3.4640,3.4495,3.4411,3.4524,3.4502,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.80,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37760.95,galvanostatic,17.2379,10.0000,3.4434,3.4493,3.4420,3.4552,3.4481,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.21,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37769.41,galvanostatic,17.2606,10.0000,3.4556,3.4509,3.4514,3.4450,3.4577,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.82,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37776.15,galvanostatic,17.2445,10.0000,3.4411,3.4443,3.4560,3.4494,3.4536,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.39,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37785.07,galvanostatic,17.2509,10.0000,3.4523,3.4516,3.4485,3.4499,3.4486,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.78,50.00,50.00,8.211,95.0,,,,OK,0
2026-05-08T15:59:00,37793.72,galvanostatic,17.2393,10.0000,3.4467,3.4494,3.4488,3.4459,3.4485,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.62,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37801.07,galvanostatic,17.2455,10.0000,3.4503,3.4506,3.4507,3.4455,3.4484,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.08,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37807.41,galvanostatic,17.2434,10.0000,3.4434,3.4485,3.4573,3.4433,3.4510,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.87,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37816.18,galvanostatic,17.2691,10.0000,3.4480,3.4564,3.4618,3.4521,3.4508,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.55,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37824.45,galvanostatic,17.2451,10.0000,3.4544,3.4475,3.4481,3.4460,3.4492,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.73,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37831.46,galvanostatic,17.2638,10.0000,3.4498,3.4532,3.4546,3.4548,3.4513,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.43,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37837.73,galvanostatic,17.2542,10.0000,3.4539,3.4522,3.4532,3.4521,3.4428,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.26,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37844.17,galvanostatic,17.2397,10.0000,3.4468,3.4453,3.4434,3.4484,3.4558,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.41,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37852.94,galvanostatic,17.2616,10.0000,3.4529,3.4567,3.4610,3.4430,3.4481,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.65,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37860.82,galvanostatic,17.2547,10.0000,3.4524,3.4471,3.4494,3.4553,3.4506,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.06,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37867.05,galvanostatic,17.2631,10.0000,3.4473,3.4526,3.4497,3.4521,3.4615,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.53,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37873.48,galvanostatic,17.2550,10.0000,3.4492,3.4597,3.4475,3.4572,3.4414,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.04,50.00,50.00,8.210,95.0,,,,OK,0
2026-05-08T15:59:00,37882.14,galvanostatic,17.2627,10.0000,3.4574,3.4552,3.4523,3.4474,3.4503,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.20,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37890.70,galvanostatic,17.2312,10.0000,3.4508,3.4564,3.4442,3.4450,3.4348,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.74,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37896.83,galvanostatic,17.2495,10.0000,3.4461,3.4505,3.4532,3.4475,3.4522,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.69,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37903.17,galvanostatic,17.2351,10.0000,3.4524,3.4389,3.4441,3.4459,3.4537,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.05,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37911.90,galvanostatic,17.2466,10.0000,3.4486,3.4477,3.4509,3.4464,3.4530,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.18,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37920.42,galvanostatic,17.2595,10.0000,3.4426,3.4587,3.4537,3.4485,3.4560,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.28,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37926.73,galvanostatic,17.2402,10.0000,3.4463,3.4475,3.4496,3.4457,3.4511,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.93,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37933.20,galvanostatic,17.2689,10.0000,3.4536,3.4489,3.4592,3.4558,3.4513,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.89,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37941.91,galvanostatic,17.2481,10.0000,3.4502,3.4489,3.4483,3.4433,3.4574,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.76,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37950.60,galvanostatic,17.2531,10.0000,3.4561,3.4512,3.4463,3.4499,3.4497,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.19,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37956.76,galvanostatic,17.2562,10.0000,3.4557,3.4505,3.4503,3.4501,3.4496,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.93,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37963.17,galvanostatic,17.2462,10.0000,3.4499,3.4530,3.4490,3.4504,3.4439,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.77,50.00,50.00,8.209,95.0,,,,OK,0
2026-05-08T15:59:00,37972.03,galvanostatic,17.2476,10.0000,3.4499,3.4508,3.4452,3.4481,3.4535,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.15,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,37980.63,galvanostatic,17.2535,10.0000,3.4491,3.4587,3.4481,3.4472,3.4504,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.28,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,37986.77,galvanostatic,17.2472,10.0000,3.4549,3.4438,3.4517,3.4486,3.4481,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.89,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,37993.89,galvanostatic,17.2707,10.0000,3.4567,3.4506,3.4623,3.4516,3.4496,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.57,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38002.59,galvanostatic,17.2595,10.0000,3.4563,3.4542,3.4475,3.4523,3.4492,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.11,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38010.69,galvanostatic,17.2492,10.0000,3.4522,3.4487,3.4449,3.4562,3.4473,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.64,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38016.87,galvanostatic,17.2604,10.0000,3.4553,3.4565,3.4459,3.4519,3.4508,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.94,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38023.04,galvanostatic,17.2484,10.0000,3.4518,3.4412,3.4527,3.4502,3.4524,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.17,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38031.22,galvanostatic,17.2514,10.0000,3.4448,3.4533,3.4481,3.4588,3.4464,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.02,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38039.81,galvanostatic,17.2389,10.0000,3.4431,3.4530,3.4525,3.4488,3.4415,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.49,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38045.83,galvanostatic,17.2467,10.0000,3.4532,3.4508,3.4506,3.4421,3.4500,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.41,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38052.13,galvanostatic,17.2509,10.0000,3.4393,3.4514,3.4474,3.4596,3.4532,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.80,50.00,50.00,8.208,95.0,,,,OK,0
2026-05-08T15:59:00,38060.70,galvanostatic,17.2393,10.0000,3.4451,3.4458,3.4591,3.4449,3.4444,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.82,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:00,38069.12,galvanostatic,17.2473,10.0000,3.4395,3.4536,3.4543,3.4472,3.4526,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.22,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:00,38075.56,galvanostatic,17.2805,10.0000,3.4527,3.4589,3.4517,3.4602,3.4570,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.71,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:00,38082.03,galvanostatic,17.2750,10.0000,3.4506,3.4537,3.4607,3.4574,3.4526,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.92,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:00,38090.73,galvanostatic,17.2519,10.0000,3.4403,3.4590,3.4498,3.4534,3.4493,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.21,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:01,38099.23,galvanostatic,17.2401,10.0000,3.4425,3.4452,3.4491,3.4527,3.4505,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,49.54,50.00,50.00,8.207,95.0,,,,OK,0
2026-05-08T15:59:01,38106.90,galvanostatic,17.2526,10.0000,3.4495,3.4515,3.4510,3.4430,3.4576,350.00,350.00,350.00,350.00,350.00,1.2000,50.00,50.43,50.00,50.00,8.207,95.0,,,,OK,0
